"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1.2","country","Q2.1","Q2.2","Q2.2_2_TEXT","Q2.3_1","Q2.3_2","Q2.3_3","Q3.2","Q5.2","Q5.3","Q5.4","Q6.2","Q6.3","Q6.4","Q7.2","Q7.3","Q7.4","Q8.2","Q8.3","Q8.4","Q9.2","Q9.3","Q9.4","Q10.2","Q10.3","Q10.4","Q11.2","Q11.3","Q11.4","Q12.2","Q12.3","Q12.4","Q13.2","Q13.3","Q13.4","Q14.2","Q14.3","Q14.4","Q15.2","Q15.3","Q15.4","Q16.2","Q16.3","Q16.4","Q17.2","Q17.3","Q17.4","Q18.2","Q18.3","Q18.4","Q19.2","Q19.3","Q19.4","Q20.2","Q20.3","Q20.4","Q21.2","Q21.3","Q21.4","Q22.2","Q22.3","Q22.4","Q23.2","Q23.3","Q23.4","Q24.2","Q24.3","Q24.4","Q25.2","Q25.3","Q25.4","Q26.2","Q26.3","Q26.4","Q27.2","Q27.3","Q27.4","Q28.2","Q28.3","Q28.4","Q29.2","Q29.3","Q29.4","Q30.2","Q30.3","Q30.4","Q31.2","Q31.3","Q31.4","Q32.2","Q32.3","Q32.4","Q33.2","Q33.3","Q33.4","Q34.2","Q34.3","Q34.4","Q35.2","Q35.3","Q35.4","Q36.2","Q36.3","Q36.4","Q37.2","Q37.3","Q37.4","Q38.2","Q38.3","Q38.4","Q39.2","Q39.3","Q39.4","Q40.2","Q40.3","Q40.4","Q41.3","Q41.4","Q42.2","Q42.3","Q43.2","Q43.3","Q44.2","Q44.3","Q45.2","Q45.3","Q46.2","Q46.3","FL_48_DO_Itemevaluation1","FL_48_DO_Itemevaluation2","FL_48_DO_Itemevaluation3","FL_48_DO_Itemevaluation4","FL_48_DO_Itemevaluation5","FL_48_DO_Itemevaluation6","FL_48_DO_Itemevaluation7","FL_48_DO_Itemevaluation8","FL_48_DO_Itemevaluation9","FL_48_DO_Itemevaluation10","FL_48_DO_Itemevaluation11","FL_48_DO_Itemevaluation12","FL_48_DO_Itemevaluation13","FL_48_DO_Itemevaluation14","FL_48_DO_Itemevaluation15","FL_48_DO_Itemevaluation16","FL_48_DO_Itemevaluation17","FL_48_DO_Itemevaluation18","FL_48_DO_Itemevaluation19","FL_48_DO_Itemevaluation20","FL_48_DO_Itemevaluation21","FL_48_DO_Itemevaluation22","FL_48_DO_Itemevaluation23","FL_48_DO_Itemevaluation24","FL_48_DO_Itemevaluation25","FL_48_DO_Itemevaluation26","FL_48_DO_Itemevaluation27","FL_48_DO_Itemevaluation28","FL_48_DO_Itemevaluation29","FL_48_DO_Itemevaluation30","FL_48_DO_Itemevaluation31","FL_48_DO_Itemevaluation32","FL_48_DO_Itemevaluation33","FL_48_DO_Itemevaluation34","FL_48_DO_Itemevaluation35","FL_48_DO_Itemevaluation36"
2024-03-01 10:17:47,2024-03-01 10:42:10,0,100,1463,1,2024-03-01 10:42:11,"R_3jMdd91PXppWiyt","anonymous","EN",1,NA,"Chile",2,"Spanish",1,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,4,1,NA,NA,NA,2,4,1,2,5,1,2,4,1,NA,NA,NA,NA,NA,NA,3,3,1,3,4,1,NA,NA,NA,5,4,1,NA,NA,NA,NA,NA,NA,6,4,2,NA,NA,NA,6,4,1,5,3,1,5,4,1,NA,NA,NA,3,4,2,NA,NA,NA,3,4,1,NA,NA,NA,3,4,1,3,3,1,NA,NA,NA,6,4,1,4,4,1,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,NA,NA,NA,NA,17,6,NA,4,1,15,NA,NA,12,14,NA,3,NA,NA,11,NA,13,5,16,NA,10,NA,8,NA,7,18,NA,9,2,NA,NA
2024-03-01 14:30:02,2024-03-01 15:11:20,0,100,2478,1,2024-03-01 15:11:21,"R_6HlR94C0RYyZRId","anonymous","EN",1,NA,"Russia",2,"Russian",4,3,4,"",NA,NA,NA,1,4,1,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,2,4,2,2,3,2,2,4,1,2,4,2,2,4,2,NA,NA,NA,NA,NA,NA,3,3,2,3,4,1,3,4,2,3,4,2,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,6,1,2,NA,NA,NA,6,3,2,6,2,2,6,3,2,"","","","","","","A person cannot be respected if they are not true to their word

it is not concerned with group honor","","People should think twice before speaking to not embarrass themselves 

very close to 4th item","","
It is important to maintain harmony within one?s group

it is not exactly about preserving others face could be in some situations applied to honor (other-consern)","",NA,2,NA,15,NA,NA,14,16,4,17,11,NA,NA,13,8,10,1,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,9,NA,18,7,12
2024-03-02 10:31:24,2024-03-02 11:56:00,0,100,5076,1,2024-03-02 11:56:01,"R_5t9f6c0FUf48qHE","anonymous","EN",1,NA,"Iran",2,"Persian",3,2,3,"",1,4,2,1,3,2,1,4,1,NA,NA,NA,NA,NA,NA,1,4,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,3,3,2,NA,NA,NA,3,3,3,NA,NA,NA,3,3,2,3,3,3,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,1,3,2,NA,NA,NA,5,4,2,NA,NA,NA,5,3,2,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,3,2,"","","","","","","item 6 is similar to dignity-other concern: a universal principle","","","face construct is similar to honor in our culture.","","",14,2,16,NA,NA,9,13,NA,NA,NA,5,NA,3,NA,12,NA,11,1,NA,15,NA,NA,NA,7,NA,8,NA,4,NA,10,18,NA,NA,NA,6,17
2024-03-02 11:00:34,2024-03-02 11:56:05,0,100,3330,1,2024-03-02 11:56:05,"R_2OGzFg43aWw8S7J","anonymous","EN",1,NA,"Iran",2,"Farsi",3,3,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,1,4,1,NA,NA,NA,NA,NA,NA,2,3,1,2,4,1,2,4,2,NA,NA,NA,2,5,1,NA,NA,NA,3,4,1,NA,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,4,4,1,3,3,1,4,3,1,NA,NA,NA,3,3,2,NA,NA,NA,3,4,1,NA,NA,NA,3,4,2,NA,NA,NA,NA,NA,NA,4,2,2,6,4,2,6,2,1,NA,NA,NA,NA,NA,NA,"","","","","","","4 may be taken individually in Islamic societies.
6 is similar to Dignity in my opinion.","","Face and honor are close in our culture.","","","",NA,NA,NA,2,16,NA,NA,7,8,1,NA,13,NA,17,NA,14,NA,NA,12,NA,11,3,18,NA,9,NA,15,NA,10,NA,NA,6,4,5,NA,NA
2024-03-02 16:38:03,2024-03-02 17:27:04,0,100,2941,1,2024-03-02 17:27:05,"R_6mepVYWaRJpkTND","anonymous","EN",1,NA,"Iran",2,"persian",1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,3,1,2,4,1,5,2,1,2,4,1,6,2,3,NA,NA,NA,3,4,1,6,2,1,NA,NA,NA,6,3,1,NA,NA,NA,NA,NA,NA,4,4,1,4,4,1,NA,NA,NA,NA,NA,NA,4,4,1,1,3,1,NA,NA,NA,2,4,1,NA,NA,NA,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,6,2,2,2,3,1,NA,NA,NA,"in my opinion items 5 and 6 are the same and one of then can be omitted","","in my opinion items 1 and 5 can merge to one item because both are about things like secret and promise","","I think item 3 is too harsh","","item 4 is not appropriate for feminisms culture","","i think items 5 and 6 are same and both concerns about how a person sees himself","","I think item 2 is not just about other and it emphasize on leader or higher rank and it can not measure this variable","",NA,NA,NA,NA,NA,1,13,2,3,11,10,NA,7,5,NA,15,NA,NA,6,14,NA,NA,18,17,NA,4,NA,8,NA,NA,NA,12,NA,16,9,NA
2024-03-04 15:36:13,2024-03-04 15:51:39,0,100,925,1,2024-03-04 15:51:40,"R_4weZn5PiDVwzqeJ","anonymous","EN",1,NA,"United Kingdom",1,"",4,4,4,"I like the conceptualization a lot.",1,4,NA,1,4,NA,1,5,NA,1,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,3,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,4,5,NA,4,4,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,5,5,NA,NA,NA,NA,5,5,NA,5,4,NA,5,4,NA,NA,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,6,5,NA,"","I feel the items 4 and 6 are more central to the 'worth' aspect of the conceptualization, while the rest might have some common variance form 'independence of thought', 'self-directoin', or another related concept. Maybe including one more item of the 4 and 6 kind, and making it 3-3 instead of 4-2 might help in the analysis later.","","""no matter who it is"" is a common phrase that may introduce unwanted shared variance. Maybe there is a way to phrase the same items with more focus on the idea of universality, without repeating the phrase - as is the focus seems to be on the moral rule in the first part of the item.","","excellent items","","","","","","I feel the first item could be rephrased to more directly tap into the idea, something along the lines of ""if a person is too full of themselves, it is disruptive for group harmony / they should be humbled"".",14,3,1,18,6,NA,NA,NA,NA,NA,NA,15,NA,NA,16,NA,10,9,NA,NA,5,17,NA,NA,2,NA,7,NA,4,12,11,NA,13,NA,NA,8
2024-03-02 09:38:54,2024-03-02 09:41:55,0,55,180,0,2024-03-05 22:24:46,"R_3PZUhLNouqw73LR","anonymous","EN",1,NA,"Russia",2,"Russian",4,4,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",17,NA,8,NA,16,6,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,7,NA,13,14,18,NA,15,10,11,5,4,1,9,NA,NA,12,NA,NA,NA
2024-02-28 18:39:52,2024-02-28 18:42:40,0,46,167,0,2024-03-05 22:24:49,"R_3af91hrdzutC4ta","anonymous","EN",1,NA,"Poland",2,"Polish",4,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",7,16,18,NA,9,NA,NA,NA,NA,NA,NA,NA,2,NA,11,3,NA,NA,17,5,4,13,6,NA,8,NA,12,14,15,10,NA,NA,NA,NA,1,NA
2024-02-27 21:54:42,2024-02-27 21:59:43,0,46,301,0,2024-03-05 22:24:51,"R_8YfrKy4Xo0vEaWt","anonymous","EN",1,NA,"Czechia",2,"czech",1,1,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,NA,16,NA,NA,12,11,7,NA,NA,6,NA,13,NA,NA,5,NA,NA,NA,NA,15,3,17,NA,8,NA,NA,18,10,9,14,NA,4,2,1,NA
2024-02-27 13:06:24,2024-02-27 13:13:43,0,46,439,0,2024-03-05 22:24:52,"R_7M6fkzXQhu3Jeu8","anonymous","EN",1,NA,"Italy",2,"Italian",3,3,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",17,NA,16,NA,NA,10,13,8,12,4,3,NA,NA,15,NA,2,NA,NA,NA,NA,NA,5,NA,1,14,NA,NA,9,NA,NA,11,7,18,NA,NA,6
2024-02-27 12:09:30,2024-02-27 12:18:37,0,55,546,0,2024-03-05 22:24:57,"R_4kpEw4RYrsfx29z","anonymous","EN",1,NA,"Nigeria",1,"",3,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,16,6,NA,12,NA,9,17,10,NA,NA,2,15,8,NA,NA,3,NA,NA,7,NA,NA,5,NA,NA,4,NA,1,18,NA,11,NA,13,NA,NA,14
2024-02-21 20:10:33,2024-02-21 20:18:22,0,46,468,0,2024-03-05 22:25:07,"R_5X0RjIbL2MugGLn","anonymous","EN",1,NA,"Iran",2,"Persian",3,3,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,18,NA,NA,NA,3,14,NA,4,7,1,NA,NA,NA,NA,NA,10,17,2,9,13,NA,NA,NA,NA,NA,NA,NA,8,6,5,11,12,16,15,NA
2024-02-23 12:35:18,2024-02-23 13:20:51,0,74,2732,0,2024-03-05 22:25:12,"R_6L4nFR1sPGgVXAB","anonymous","EN",1,NA,"South Africa",1,"",2,1,1,"",3,2,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,6,3,NA,6,4,NA,NA,NA,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,"","","","","","","","","","","","",1,NA,NA,6,NA,11,NA,NA,NA,8,NA,16,15,NA,NA,12,14,NA,9,NA,NA,17,NA,7,10,2,NA,NA,5,13,NA,4,18,NA,3,NA
2024-02-18 05:44:10,2024-02-18 05:58:53,0,62,883,0,2024-03-05 22:25:23,"R_5Kpjsy5S0xiqmjK","anonymous","EN",1,NA,"Ethiopia",2,"",5,5,5,"",NA,NA,NA,NA,NA,NA,5,4,3,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,NA,NA,NA,NA,NA,NA,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,14,5,NA,2,NA,NA,NA,17,NA,4,NA,NA,1,15,13,12,9,NA,6,3,NA,NA,NA,8,NA,NA,NA,18,11,NA,7,NA,NA,10,16
2024-02-15 21:56:26,2024-02-15 21:58:45,0,46,139,0,2024-03-05 22:25:29,"R_1qUolVcZDKn7BLd","anonymous","EN",1,NA,"Hungary",2,"Hungarian",3,1,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",5,NA,NA,NA,12,3,NA,14,NA,9,NA,NA,10,16,NA,8,2,18,15,NA,NA,NA,NA,NA,17,7,6,NA,13,11,4,NA,NA,NA,1,NA
2024-02-15 07:03:23,2024-02-15 09:43:53,0,46,9629,0,2024-03-05 22:25:38,"R_4i8uVTid6e0QzOV","anonymous","EN",1,NA,"dfhs",1,"",4,4,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",10,11,NA,9,6,NA,NA,13,4,16,NA,NA,12,7,17,NA,NA,NA,18,NA,NA,NA,1,NA,15,8,NA,NA,14,5,NA,2,3,NA,NA,NA
2024-02-13 21:35:38,2024-02-13 22:21:38,0,88,2759,0,2024-03-05 22:25:44,"R_6U8tYqfv5evZPnr","anonymous","EN",1,NA,"Ethiopia",2,"Amharic",3,3,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,2,3,3,2,4,2,4,3,4,4,3,3,4,4,2,NA,NA,NA,2,3,3,4,3,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,3,3,6,4,2,NA,NA,NA,5,4,2,6,4,2,NA,NA,NA,6,3,3,NA,NA,NA,3,3,2,NA,NA,NA,"","","","","","","","","","","","",NA,NA,NA,5,NA,15,NA,NA,18,1,4,17,13,NA,10,14,11,NA,NA,NA,NA,12,NA,NA,NA,9,16,8,NA,7,6,NA,2,NA,3,NA
2024-02-13 08:03:46,2024-02-13 08:06:34,0,46,167,0,2024-03-05 22:25:49,"R_4jCCxYKDZVKV534","anonymous","EN",1,NA,"Cyprus",2,"Turkish",4,4,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,NA,NA,NA,4,3,NA,NA,NA,NA,7,2,1,NA,NA,12,NA,14,11,9,8,5,NA,NA,NA,NA,16,6,18,NA,10,NA,NA,17,13,15
2024-02-12 22:03:11,2024-02-12 22:06:03,0,46,171,0,2024-03-05 22:25:53,"R_21WIpdrjl8BWa41","anonymous","EN",1,NA,"France",2,"French",2,2,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",2,17,12,11,NA,15,6,NA,NA,9,13,NA,4,NA,NA,8,NA,NA,NA,NA,NA,1,NA,5,NA,14,NA,3,18,10,NA,NA,NA,7,NA,16
